Event	ID	Name			Wwise Object Path	Notes
	144980368	Play_DamageHeavyCrystal			\Default Work Unit\Boss\Play_DamageHeavyCrystal	
	211123630	Play_BossSlam			\Default Work Unit\Boss\Play_BossSlam	
	327639321	Play_Earthquake2			\Default Work Unit\Boss\Play_Earthquake2	
	624085340	Play_Smash2			\Default Work Unit\Boss\Play_Smash2	
	656877296	Stop_BossMusic			\Default Work Unit\Boss\Stop_BossMusic	
	1052765242	Play_SwingBeforeSlam			\Default Work Unit\Boss\Play_SwingBeforeSlam	
	1248356383	Play_BossKingKong			\Default Work Unit\Boss\Play_BossKingKong	
	1422440802	Play_SwingBeforeEarthquake			\Default Work Unit\Boss\Play_SwingBeforeEarthquake	
	1521626408	Play_BossHit			\Default Work Unit\Boss\Play_BossHit	
	1539148821	Play_BossSwing			\Default Work Unit\Boss\Play_BossSwing	
	1641534588	Play_BossStandup			\Default Work Unit\Boss\Play_BossStandup	
	1791472112	Play_Byun			\Default Work Unit\Boss\Play_Byun	
	1889305649	Play_RocksSFX2			\Default Work Unit\Boss\Play_RocksSFX2	
	2009989524	Play_ConeSound			\Default Work Unit\Boss\Play_ConeSound	
	2173761857	Play_BossDown2			\Default Work Unit\Boss\Play_BossDown2	
	2700195122	Play_Scream1			\Default Work Unit\Boss\Play_Scream1	
	2835824651	Play_ScreamKingKong			\Default Work Unit\Boss\Play_ScreamKingKong	
	3323827361	Play_BossDown			\Default Work Unit\Boss\Play_BossDown	
	3460018921	Play_RockExploding			\Default Work Unit\Boss\Play_RockExploding	
	3463024606	Play_BossMusic			\Default Work Unit\Boss\Play_BossMusic	
	3470804655	Play_SlamSmash			\Default Work Unit\Boss\Play_SlamSmash	
	3522921846	Play_BombSmash			\Default Work Unit\Boss\Play_BombSmash	
	4217167549	Play_BossRockHit			\Default Work Unit\Boss\Play_BossRockHit	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	414777841	CrystalsBreakingSavage	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\CrystalsBreakingSavage_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\CrystalsBreakingSavage		95968
	481385250	BossMusic	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\17. Restoring the Light, Facing the Dark_3E244D81.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossMusic		3932776
	481973955	SlamSmash	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\slam_smash_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\SlamSmash		137440
	644325646	BossDown	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\boss_down_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossDown		111520
	689139058	SwingBeforeSlam	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\SwingBeforeSlam_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\SwingBeforeSlam		85600
	730071484	RockExploding2	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\rock_exploding2_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\RockExploding\RockExploding2		83008
	766401919	BombSmash	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\c5290_bomb.wav_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BombSmash		255376
	815846545	RocksSFX2	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\RocksSFX2_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossKingKong\RocksSFX2		45424
	879672018	BossSlam	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\phasetwopunch_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossSlam		54496
	882117257	BossScreamKingKong	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\BossScreamKingKong_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossScreamKingKong		76528
	939443593	BossDown2	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\BossDown2_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossDown2		99856
	944928507	ConeSound	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\ConeSound_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\ConeSound		51904
	959882224	RockDamage1	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\RockDamage1_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossRockHit\RockDamage1		46720
	1043709616	HeavyCrystalsBreaking	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\HeavyCrystalsBreaking_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossCrystalHit\HeavyCrystalsBreaking		49312
	1059981895	RockDamage2	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\RockDamage2_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossRockHit\RockDamage2		40240
	1062312855	Swing2	D:\Izzy\gitHub\WWiseProject\WwiseProject\.cache\Windows\SFX\Swing2_B09F49DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Boss\BossSwing\Swing2		90784

